user_id,subgroup
610ff7264293f0000654bf1a,68 7 43 8 25
581c368ccca88007007055fe,8 13 6 2 54
617f9162e656cd000680e3c4,8 13 6 54 7
617f93a8f4c68c000640bee1,5 71 3 2 21
59ce6fa486e624001ee638ad,85 17 35 57 9
60c85e894d1b1e6391ea28b0,5 71 25 77 7
6076d3cc761d8a395c4cf326,18 69 79 8 66
60fd22022199be000687c0a8,24 16 70 41 53
617f951d80117b00079a127c,21 11 17 85 49
614aa53adeb4b100078425f4,5 71 77 3 2
5d0831b78834eb002272a45d,2 35 54 9 57
610213d8a7c5e70007c747fa,54 25 26 58 13
5aa0bc715d786f001e62f2a0,11 49 19 3 75
5e9860fb75a1502904d01036,27 39 6 62 56
617f97d521d2640006b7ee5f,24 43 7 68 41
617f98b2b231940007833d3a,2 80 37 5 81
617f9a22e656cd000680ed28,57 85 38 17 21
617f9d57dbab830006fc53d7,47 7 68 8 43
5de6214cadb04100214d9c75,71 5 12 77 20
5c39a38bf699690021a1019c,19 11 24 15 14
617f9da8e656cd000680f0ee,2 9 77 12 71
612f9482f725b5000708e84b,22 10 86 62 6
61531cac9ee4ee0006624b61,28 23 9 6 54
5f77041b49fac4687849af18,6 8 7 25 47
617fa21eb2319400078347e6,29 33 20 5 21
617a8b527bb91d0007a6ff51,38 30 48 21 57
5e869c4b9e9db000240925a5,49 28 9 13 75
613574a4d899960006428d4f,9 21 7 13 25
613da946f61fa90006e7d41e,25 44 21 67 31
617fac7821d2640006b80e6d,57 31 42 3 67
5af90102b44939001e46a953,5 8 47 71 6
5f5197ec5b17a0dfe39e1613,5 71 83 29 20
5709d5332ba01d09002bdc8b,5 71 33 20 3
616e8922f835a1000694dd0d,11 49 75 14 19
617fb4dcb4ed3c000784ece9,32 23 34 28 49
5d46c2ac3714d90022df0920,20 33 21 29 5
5f32ba4088d3ba7731c94766,11 49 19 15 75
617fb28fb4ed3c000784eae3,68 43 71 5 25
5b138d69865ad2001ec2932f,25 67 44 31 7
617fbe88f4c68c000640faf8,71 5 2 77 12
614bd562ca997a0006c0ece9,2 35 54 9 57
616e52defe8cd6000739bd54,5 71 12 77 40
5c8f737e0bb3400020795ee3,11 14 39 8 7
617fc5b0b4ed3c0007850577,5 71 29 33 20
60ab805821f70842ca0f47f6,5 71 3 2 77
5ba08dcf6971da001ea4c875,17 85 68 25 7
5c2b577418410300206f38af,9 2 5 24 21
5b396df9b804e6001efe96df,2 77 35 71 5
568f8cd8e8ff9b20003d09e7,19 15 22 11 10
617f8149b4ed3c000784b4fa,43 68 7 25 6
5f5372b2f24eac3ebbef8d60,6 7 8 56 39
617fd35ab4ed3c0007851585,49 75 35 3 2
617fd5ddb2319400078380d6,11 5 19 14 71
617fc47eb231940007836f99,25 5 31 67 7
57fbb28fda04300700fdc1cb,85 17 9 54 13
5fbe49bb2089908055f3c93f,9 21 7 54 57
617fd9ab039d770007cdfc85,71 5 12 77 2
5e6c275f024d690024e34348,49 17 75 11 85
5d1cd9c80d5f3b0021dc0da1,8 47 34 6 28
61728f465764e90006ee24be,22 10 3 5 6
617fe0bfb4ed3c00078529b4,2 77 5 71 35
617181c3e4a592000606fc21,5 71 3 21 33
616e03770c21240006b07c37,24 41 5 71 22
617fe3a7f4c68c00064128c1,2 57 54 21 9
5f14f96870ba1a335ce2c2cf,68 43 7 25 9
5f17f3c766dadb19f20c7a9a,5 71 2 77 12
617fe314f4c68c0006412892,9 33 21 57 5
5eea2769d12c8e6b5c2fee68,33 20 21 38 30
6173a9aa158aa30006d6003e,9 5 57 71 54
617fec99268b7f000616627e,5 71 9 21 33
5bc8a7d1d0e638001e38ef35,22 10 86 6 33
6174d0e82466540008864883,9 35 54 21 17
617fed429068f40007ea930a,49 71 75 5 8
5b28a047a097f1001eeae74b,5 38 33 20 71
59cc7bf0312c37001e27095c,12 71 5 77 2
617ff24d268b7f0006167014,10 22 6 1 8
5aeedd00b44939001e45fcfd,20 33 21 5 29
5744193bfad4ef0a006bf55b,9 5 13 8 33
617ff4919068f40007ea9abb,21 57 85 17 9
5b1763ed567cc1001e402419,25 67 7 5 31
5aea78eabe58e9001e857f62,33 20 10 22 5
60f3f28aacd6b10006689562,68 2 43 7 25
616b8ae1bf327c0006662d4d,5 71 11 25 39
617ff8e6b23194000783ab81,35 21 17 2 9
616568f0ff837b0007ec05ba,5 71 21 3 29
5f145e5080977cfbb4017085,38 30 48 31 57
617ff9c5f4c68c0006413b60,25 7 5 44 6
617ffc4ff4c68c0006413d0f,38 30 5 21 3
60c72879e97932b0ac3ad067,21 3 57 49 5
56ff810e2ba01d09002bbdab,57 85 54 17 9
61757776e425140007b3c69d,8 25 6 47 28
5e18a23bdbeb3c0ac3f0181e,5 71 21 2 20
617ffe32ea9a010007fee9c1,5 71 38 30 48
5cd423c24a8a090020f21ef1,17 2 21 85 35
5645d98342ee8d1000339eab,28 23 34 32 31
6180008f9068f40007eaab2d,5 71 2 21 77
615cffdd5e3f7800079109a2,25 7 5 23 68
59cbca7701875f001e14cef8,33 20 29 5 71
57d2db42ed63880700da0c70,11 49 75 2 14
617fe2d9f4c68c000641281c,7 5 38 83 71
61800600f4c68c0006414aa1,5 71 2 9 57
610d5d44bcc8910006d47ba6,19 7 15 11 46
617fa74bb4ed3c000784e016,13 8 6 9 54
5dbb8000763da3002075ecc7,5 71 83 51 3
5c3d3a1cf699690021a179c1,7 6 25 67 31
617fef94b4ed3c0007853cde,5 71 83 51 8
617fffadb23194000783b33c,5 3 10 71 49
61800ac0b4ed3c0007855927,5 71 3 77 21
5bec3c3b3b78f00020b35c3e,5 68 43 3 7
5a94449618b67a001ee39b52,20 33 21 29 79
61800d789068f40007eac08b,8 31 28 67 6
616ecdd76fc01600069eb3ff,8 6 47 39 45
60f2e53aac3bc90007b59e4c,1 6 13 8 5
5fd96a7c4799a2211d13dab4,7 43 57 25 5
618011d0f4c68c0006415deb,19 24 11 15 14
5bcefd9be6ab1e001e1849c4,19 11 15 14 24
61801834f4c68c0006416751,57 85 54 17 35
5bb46a4ac3964c001eed86b1,7 25 67 56 43
61801bf6b4ed3c00078576a4,49 75 11 19 24
5768e4d9f1399b0900e25d67,5 71 2 77 12
5759b276cb768f0900cdb28c,13 8 24 28 16
61802439c5744c0006945b2a,7 43 68 6 25
6180228af4c68c000641726f,5 21 71 48 35
5a9a23f65d786f001e626d5b,7 6 25 49 75
5a7db9a91a0d09001ee0440a,2 35 21 9 17
61802f65f4c68c000641835e,2 5 71 77 12
574c27e10a2f5c0900c99787,3 42 5 38 30
61802c00b23194000783ed64,5 71 21 3 39
5740513bfad4ef0a006bca4d,20 33 29 21 17
573b6b90fad4ef0a006b9ef6,57 85 54 17 13
6180431dd24fc40006ffed83,38 11 69 49 30
617cc661b2319400077fd19d,5 71 31 67 40
5c6c00013bc70e0020a4581c,5 71 2 77 12
5e8a2dd847893d0022c5053c,5 71 57 9 21
5df81a0a60f8440021cb1fea,5 71 57 83 51
61807590f4c68c000641ca1f,8 6 28 45 47
59e5a343575ca6001eb94477,5 71 3 6 25
5eff1f4506211c0a792d8017,5 71 3 41 21
61807e7cb231940007843f76,2 21 17 85 35
612f277c7134b80006c08867,68 71 43 5 25
618081f0b7fe1c000678e3d3,44 1 67 6 8
57570892cb768f0900cd7651,5 71 3 77 29
617a3dba399ff500066887cb,6 83 7 8 51
5907ce72b684bf0700ec8772,2 12 77 35 71
618083a2f4c68c000641df65,13 9 8 28 54
617a73deb2319400077ca192,5 71 33 11 77
5fe2cacbf6311651b78bb8ca,44 25 67 22 24
617f7a1ce0d495000685cdd7,57 9 85 2 21
61808d54b23194000784563d,5 39 3 71 37
5f5a6c64556ccc8df1ea7ad3,40 5 25 34 71
574695f7fad4ef0a006c13d8,5 71 3 2 77
614bd0c2347bb8000782ccc8,49 75 3 11 21
6145cbd7deb4b100077cc252,35 54 2 13 57
5e9d9679a9ffe6cdb1a9a6c2,5 71 6 83 7
5cbfe93ff22cad0020773342,20 33 21 29 35
5c2b6f6b18410300206f3dec,7 68 43 25 6
617b5bb180117b000794e1c1,7 6 25 43 68
617618cc6f7d2e00067747a6,24 22 16 62 53
5acff5ded21aee001e55ecb4,43 7 68 56 8
61809c1db7fe1c0006790a06,54 35 57 13 21
61809c08f4c68c00064205b3,20 33 21 29 79
6166f9f04d0ad5000798cf2f,2 54 35 13 9
607300d8e7acf6435d385d6c,5 71 3 33 39
617d5adc80117b0007974f3c,5 71 2 33 21
5f55e77bf24eacd1c0f2b680,5 71 25 29 3
6180a0894f8be10006ae4787,2 9 7 13 54
6180a164f4c68c0006420de3,34 23 25 32 33
6176c74ab231940007770ed4,46 41 82 5 24
5f0571b21227e550e4a13361,38 5 57 30 51
6180a1c87db0e00006db8635,2 77 71 5 35
5bfed8e72d018e0020e4ecfb,11 49 75 14 2
5757eaf4cb768f0900cd9027,23 28 42 3 8
616d6518110fba00063351d8,35 17 85 2 21
613d4aecd3488a00073f125b,9 54 13 21 5
617edf52bb39520007aa5b51,5 71 77 9 6
6145d903186db80006a79d68,2 57 9 54 35
61658cd5592c7d00074d0aa6,8 13 6 28 45
5b3e6238bc0cfe001eccefb0,21 9 57 5 33
6180a7fe76eae90007a0c4a9,35 9 2 21 13
5f5a4463556ccc9a15ea336d,67 25 7 6 47
5ab4a42bdc2ab6001e26584b,57 85 54 9 24
617f3ecf80117b000799964f,7 43 68 21 25
5c2f568d6bbdc8002101fb7b,21 57 6 17 9
5ab4b3dcdc2ab6001e265944,1 6 28 8 13
6180afbab7fe1c0006791f96,49 11 75 19 3
6180ab9fa1ccc500068cdd7f,9 13 2 54 57
616e25fb87e9b000078dca44,35 2 13 54 9
614007005751fd0006ccd8da,57 54 9 85 35
60578719ab70de48869969f1,68 43 9 7 25
61346301a608990006525e52,5 71 3 41 6
617ce3f980117b000796c37a,85 17 57 9 25
5768fd81f1399b0900e25e15,68 9 7 43 5
617a572c550cf50006294596,2 9 35 68 21
6162927173e0700006d73009,43 5 7 9 71
587f496d6ecf3a0700b77ea6,5 21 71 7 6
58a665035f188a0700800e72,5 7 71 43 68
5a892bcea52e3f001eeb728e,43 68 71 5 21
61803f0eb23194000783fee8,5 71 37 2 7
5e0a22db1982b6176b98cd9b,43 68 71 5 25
6180bf3ff4c68c0006423606,5 71 2 25 30
6180bfc5b23194000784a004,5 71 3 6 7
5db2a30b21050f00219b12c9,57 54 85 9 17
574866870a2f5c0900c971a2,6 8 7 13 9
6050d618a76197667cade16d,71 5 12 77 2
61188011b872340007472fa1,13 8 9 2 54
617ba471a6cd800007c54f5d,5 71 77 2 21
6180ca4eb7fe1c0006794325,5 43 71 68 7
6180cc50b23194000784adac,25 42 3 23 7
5fbf16a8a0c1fa65b4fa8d38,85 17 57 21 54
5cfd52079891bd0021711105,7 43 68 25 57
6180d08a24b1df0006f7676a,2 77 12 71 5
6180d1efb23194000784b5d8,2 21 35 9 57
6180d28a4f8be10006ae8bb8,2 77 5 12 85
6180d2f64f8be10006ae8bce,39 21 3 37 50
616faca5f835a1000696acf4,2 35 9 21 57
617a1ecc7bb91d0007a66391,5 71 40 12 33
615dc120685a6e00069dc9e4,20 33 85 17 21
6152751d3b475c00076267b4,2 5 71 77 12
5e8716c49e9db00024095279,21 25 17 44 67
5fbcc94b32785325665b36d1,9 2 85 54 57
6180d65024b1df0006f770d0,8 6 26 1 5
6174c3875764e90006f17707,9 21 68 2 85
60e1d453b27ab20007f79ed6,49 10 3 75 42
617ee30ab231940007823f9f,57 85 54 17 9
6157d038df426a0007ce66a6,5 71 3 33 21
604ba98fb0ab470246d3b444,2 57 54 21 9
617a47f92f2ab6000694daa1,5 10 22 71 33
5fde210652d321040c38c3c7,5 71 8 3 39
6142a4614ad6f00007e1331d,5 71 3 77 83
59e4cd70575ca6001eb93d70,68 43 7 71 5
6180e00f4f8be10006ae9d91,2 35 54 9 57
5d107b08ac23d80020acd33b,33 20 5 71 21
5e020ba31b68d20020e1f668,5 71 3 33 21
5db5e5e121050f00219b80e9,43 68 7 25 21
615934ba26e8530007e8eb75,1 6 5 10 8
602f68c5364bc36f8bd006a6,47 8 33 10 5
617b52f5a2da590006af2b9a,2 20 21 37 29
6180edbac66448000712c8e9,7 45 6 8 1
5b0fe464f0d03d001e082d13,25 67 31 44 34
6141b93786ea5f0006611c74,5 71 2 77 12
614fcf65a3971200061b3c8e,5 3 42 71 38
5f6353831857b7663b530b15,7 5 43 71 68
616af7b8c2f56a0006e6c7c2,43 68 5 71 25
5e901f06939c7812933f44d3,5 71 33 20 2
610e078f16b5c300088fabe8,5 71 3 40 8
6170d781046dfe000717e923,43 7 68 10 22
6180f035b23194000784d9bc,13 8 45 1 54
5b6a5f0b715919001e50d5aa,5 71 2 77 12
6180f8cca0ed210006a25a07,7 6 68 43 8
60a49db3dbf7a619fa2a5229,5 71 3 22 10
616ffdb8046dfe000716c051,23 28 3 42 8
60ba09fd7a250fa2d0f345ff,5 71 3 6 25
6139cc935408840007f981d0,1 8 6 5 28
5f85acb4a3b64746f3c264ba,21 5 9 3 71
5c3b2ba4f699690021a1316c,57 85 2 5 17
5b16524e6e370c001e1b5711,21 5 29 71 17
5c8da3998d1cc8002095095e,22 10 3 19 42
60c8d7bf706b8326a41b23e7,5 71 2 12 77
61810518c66448000712e6ce,44 21 67 17 31
608a1d4fc7961369092eb6f8,2 5 71 47 8
618100b14f8be10006aec3b3,25 43 7 68 3
617fe875b7e80000069d9430,5 33 20 71 29
6177cd9a5a90190006882617,5 71 21 39 3
617fe179b4ed3c0007852b60,5 71 68 43 49
60f437db7c003a0007efba8f,43 68 7 25 5
618112e9b7fe1c000679a19e,5 71 2 77 3
58f857ad7601f3070038d06d,5 71 7 6 3
6166eca0494fa4000724fb0f,21 35 57 54 2
610d7578e7445600077247b2,33 5 20 71 29
61811e03c66448000713171d,2 26 77 58 8
60d5a9ca8dbb7b54dff5191e,19 24 15 11 14
617bddfe5a901900068e8b5b,68 5 43 71 7
617be5d4b2319400077ec9c8,5 71 33 3 20
615294b4037bec0006a99a1d,2 13 35 54 9
5b49666cdf9c8d001ed28e0e,25 5 2 71 67
61790d4254c8c2000660be37,5 2 71 49 35
61812bb7c6644800071329d6,13 45 8 9 54
618129297a9c860006ec5c17,5 71 77 9 25
616ff5bdd89dd5000745d362,21 5 3 71 42
5f62f73d31ebb7ab8216893d,54 2 35 7 68
61812b5807120e0006979c7e,5 83 71 51 3
6181333407120e000697a7af,85 57 17 54 2
60b62d60c5c9fba3cf9eb285,7 41 24 46 25
618133f1b7fe1c000679c7b4,38 30 48 5 51
617cad9c7264c70007b8dadd,71 5 12 77 40
617e1f3380117b0007980c6d,5 71 8 6 25
61812918b2319400078525a7,5 71 33 3 20
58160880cca8800700701c74,5 71 77 2 3
5d8e2f55a7e8fe0020d7860c,71 5 77 2 12
61813a8b56adf400067f9cc6,5 71 2 3 77
61758c45b2319400077530ed,21 33 5 2 29
6107c31a5a71d00006d60e28,2 5 71 77 12
6181389dc664480007133c8e,5 71 3 21 9
5de7bc866117240026534d00,2 10 5 35 21
618116a5c6644800071309e8,31 57 21 48 54
618139d1b231940007853f95,7 19 15 24 11
617807e0b2319400077911aa,38 30 51 56 3
5f9174f2ebf3a19c8db52cc0,5 71 49 11 3
6174de0f5764e90006f19861,41 24 46 82 7
6177d7ef34978c00060ee029,24 16 49 41 11
60d7dc7dd618aa50a8c8768b,12 71 77 5 2
5b0e9d53ad7fa0001e958b56,2 5 71 25 9
5d21a2fb0d5f3b0021dcc5bb,46 82 41 21 79
59ee2cf94b1842001e21956f,17 85 21 44 57
5efa0aeee03069e60157cbc0,46 82 41 66 21
618146f8cd663b00065c0a2e,11 49 14 19 75
618149084f8be10006af2749,24 16 41 70 5
618141e44f8be10006af1d93,13 6 8 54 7
61814ae9b231940007855636,5 71 83 51 77
61801c70b4ed3c00078577ff,43 5 71 68 7
5cfe24b59891bd0021714220,85 17 57 35 2
57334661fad4ef0a006b276b,57 85 54 17 46
617000a8f835a10006972723,28 26 31 9 23
5fcac1f76c1fb444226a42ff,22 5 9 10 19
5fdc5871a61ae32b36648e18,2 77 71 5 12
6135febf94b8350007f929e7,5 71 3 6 83
61814dad4f8be10006af2bf5,19 15 11 24 14
5aa3817f5d786f001e6320be,24 16 19 15 11
6176a649b1c036000639e68d,5 71 3 77 2
617abc6ec613d800074e5aa8,26 1 8 28 54
5d6e7aab45639e00212a305f,5 71 3 21 42
6181549b390eb40007a08bef,43 7 68 22 24
618157aab2319400078562c7,22 10 21 9 3
5ed71959cbf26b7fbe48174b,46 41 82 24 66
61815909b2319400078564a0,2 35 9 13 21
61571d87a51e9e0007049a0e,5 71 3 25 7
61815510390eb40007a08c4a,5 71 2 77 3
6149b5ec308930000646043f,71 5 12 77 2
618132ac07120e000697a762,49 7 41 43 82
616674f4d4565500063a379c,5 71 3 77 25
6145d4edbe29800006e8d193,2 21 35 85 17
60d1b414c75e42adc3e6222a,71 5 77 2 12
61815f4db7fe1c00067a04fe,5 71 9 33 25
613fe7490e4bea00079b0f75,8 13 6 9 2
61570221ce9ffd0006484a6e,24 41 16 46 70
59cf65be748aac001e660ac2,21 35 2 9 17
5bf18dcd3b78f00020b40ab5,22 10 62 6 8
5806b5a3da04300700fe32c5,24 16 41 43 56
60859d3717b1e7575dffd528,46 82 41 21 79
618164a3c664480007137984,2 5 35 3 33
618168ed4f8be10006af4fd9,57 46 82 21 85
6181696fb7fe1c00067a124d,28 23 34 40 32
5d03bea88834eb0022718acc,57 54 46 60 41
61816fb8b7fe1c00067a1af2,5 46 71 41 7
61816f60b7fe1c00067a1a8a,20 33 49 75 29
61817274b23194000785870a,7 43 21 6 68
618171c84f8be10006af5cb4,2 9 54 5 35
618173d44f8be10006af5f3f,24 16 70 53 22
618171f9b7fe1c00067a1f52,54 57 13 85 35
61807a0ef4c68c000641d093,21 5 9 24 7
618174fcb2319400078589f7,5 71 25 40 77
57334309fad4ef0a006b26cf,8 5 29 13 6
6075330e371f0286012d3484,25 28 23 32 6
61812249c664480007131cf3,5 71 2 77 21
5ad96b5a2804ec001e552449,34 32 23 28 5
5859cbcbf528320700f8c591,85 57 17 54 2
56e0c9ac4e3ef90900b7cf78,5 71 3 77 83
6181c36bb7fe1c00067a958d,71 5 57 77 21
5e26b790e3832b0024701464,5 71 77 12 2
5ebd73aadf2168f4b4d8b460,5 21 57 28 34
5fd6235b4d845b0a8b80d913,49 75 2 58 8
6180ccf2b7fe1c0006794732,5 71 2 77 3
6181cbb2b2319400078603a3,7 43 68 6 25
6181ce51af956e0007c4e130,5 71 7 6 8
5d1470e5ac23d80020ad9cd7,25 68 47 2 67
5506ca2e0b31f20900772c48,5 71 3 77 21
5f55a1a1739cd7033dec9f10,5 71 2 12 77
606ca70046100a45db2df782,85 21 9 17 57
60f54870cc9ccf00061dc081,11 49 21 75 14
6181da5f3cb4810007e632fb,43 68 7 5 71
5f5185145b17a036dc9dfc22,5 71 3 25 33
5e7f1362e81b670025b16180,5 71 21 77 2
5a4cdb46fa1e3f001e8d5600,6 7 8 56 51
6181dfe0b7fe1c00067ad42e,47 52 25 39 6
5cb894596b6d4e0020dca493,5 21 71 9 48
6181e3763cb4810007e648ae,46 41 82 24 21
617cd4ca80117b000796b115,71 5 68 7 43
6181dee6d8ce4700088da67e,7 6 39 8 56
617fb67721d2640006b81c51,2 21 37 78 39
61817667b7fe1c00067a2568,2 9 21 35 13
6181eca9b7fe1c00067ae8bb,22 24 62 86 16
6181ee8ad8ce4700088dc940,85 2 17 9 21
5e82f72de81b670025b2c8a0,19 11 15 24 14
58ddcd8fba771e07008f034b,5 71 39 25 7
5a5d7cdba97499001e463a79,3 42 5 56 30
6181f6d457602700060682c5,5 71 3 25 6
5938fbb722a4f20700df4bc6,41 7 24 43 46
5e03731e3645c50022d506cd,7 6 8 25 56
6181f95cb231940007865a45,25 28 23 32 34
5f509b16085a6dddbf56a017,5 22 24 71 86
5c967147938233001f8be6d4,18 66 69 79 5
6181fafad8ce4700088ddd16,2 57 9 21 35
6181fb53d8ce4700088ddd99,24 16 41 70 91
6181fd533cb4810007e6773c,5 71 3 42 39
6181fdbccea1c30007b6e4f5,25 3 31 42 5
61761e43c7f2aa0006e8eef5,25 67 44 31 74
6181fc6f3cb4810007e675f3,2 9 54 57 13
5f0d74f9bad3bd19e54bd8b7,67 44 31 10 22
57f5d435dc8ff207002be4c7,5 71 12 77 40
618201d0b231940007866594,48 38 30 29 20
6181ff71d8ce4700088de3b6,5 71 21 2 33
618200ec7bcc4d0006568e3d,20 33 29 21 5
6182013bd8ce4700088de6a6,7 21 6 8 9
5b6c6bc919937f001e0aa23e,5 71 24 22 15
618204867bcc4d0006569550,57 9 54 21 2
5f5e417af24eacc76afd7786,22 57 5 67 89
5e6159d51c966500238f810c,5 71 3 77 83
5f60975461ea3877a620d13c,29 20 33 5 71
618209fe3cb4810007e6904d,25 8 6 47 28
617f134580117b000799594f,5 71 3 21 39
61820cad7bcc4d000656a755,2 1 47 78 37
61820ea9d8ce4700088dffe6,43 7 68 25 5
618212793cb4810007e6a002,6 8 7 42 56
6180b49af4c68c00064226e0,41 5 71 82 46
5fab3b2c4f9a2ef7c61ea7f0,5 71 3 77 83
5ea064aa735b01fa65cd0269,3 49 42 21 75
572744ebd60bb3090091b65b,40 5 77 12 71
5735cb68fad4ef0a006b5265,41 46 82 24 5
5cf23896ea2d0500209d14e2,85 17 57 21 54
61409a9d2e68330006639418,2 77 12 5 71
5b93a316de22ba001ee93940,5 71 22 27 62
61821dddb231940007868f14,5 3 71 33 20
5d35691e7f99a20021f7dcf1,24 33 41 20 46
61822675b7fe1c00067b4e20,33 20 5 71 21
5b1971c4567cc1001e406ccf,22 24 25 5 53
618228f5b7fe1c00067b5165,22 62 10 86 24
5f4eeea0bbe2c4cb4b64b044,25 5 71 7 31
61822895432df9000676c896,5 71 3 6 39
5cc68f7f3a15770020ef335f,7 43 68 5 56
5d37ea56727a030022a13c49,7 46 82 43 41
5f8d349311eb8d3ddb1cbf7e,3 42 5 52 49
5e4a09815b02f600245b9d03,7 43 68 6 8
5fbc9c933758d7b7ecd2a513,6 7 8 56 51
5a0d2949516eb50051f97e06,5 71 21 3 39
61822fcab7fe1c00067b5b13,5 71 2 77 21
614063781225940006b9c4fd,20 33 21 29 35
616fb323d89dd50007457afb,25 3 21 49 5
618238bed5308700075acae1,17 85 21 8 6
61823acb3cb4810007e6def9,17 85 21 57 54
6174c2e05764e90006f174fc,2 35 9 54 13
61823c4ed8ce4700088e3e46,1 5 13 6 8
606125beafb819acd7f9a05f,5 71 3 83 6
617802307a7013000605a786,5 71 23 28 3
61299d65c0e0f10006a0ca88,71 5 2 77 12
61330c38c585eb0006ee40b4,2 35 54 57 21
5fc2891118ab690864e551bb,28 31 23 26 9
618245f8432df9000676f0db,57 54 85 17 13
617aa1b14ab9c200067ac588,21 33 57 20 85
617fbe8bb4ed3c000784fc4e,33 20 5 9 10
591d930100f58c070078c453,57 17 54 21 85
5b7665bb70e34c001e40541f,5 2 71 77 12
5e33dd5b2abb960024cf0828,22 10 21 3 5
