user_id,subgroup
5d9189c2a7e8fe0020d81039,50 25 51 5 29 1 7 41 71 53 72 66 62 4 30 61 91 2 23 24 3 6 37 59 79 85 73 60 58 12 83 35 57 20 40 54 36 65 77 22 90 42 32 43 33 9 46 14 67 39
5b4d802ece476c001e4a92bf,40 50 51 5 25 85 71 59 60 3 6 37 23 24 79 30 1 4 62 83 29 65 12 77 8 2 22 67 9 46 35 58 14 73 15 53 61 66 7 72 36 16 20 54 78 41 38 39 55 44
568cdb6fe8ff9b20003d00ed,36 4 89 20 78 31 3 5 12 67 50 72 25 77 61 29 66 1 51 7 46 62 74 57 6 83 37 85 23 24 87 15 26 14 68 47 13 73 53 22 60 38 39 40 59 63 64 93 65 2
57870425d0c3030700414d39,30 3 5 37 77 78 66 72 71 59 73 51 53 85 10 11 19 56 89 36 13 22 49 1 40 84 7 8 21 60 67 61 4 6 41 35 50 38 39 29 62 26 58 2 44 57 25 23 27 12
58123bc6e6fe960700e102b6,83 35 51 37 57 75 76 64 81 61 33 66 68 87 6 20 4 25 59 3 52 50 7 41 34 58 44 39 8 74 71 32 5 63 93 38 54 67 72 42 43 85 69 70 62 29 1 2 77 78
57317210fad4ef0a006aef34,80 83 51 59 58 71 35 37 57 85 33 1 2 7 50 61 29 66 72 36 42 32 43 5 54 60 8 34 41 25 6 19 62 13 65 12 77 68 4 63 64 93 53 23 3 38 39 67 91 78
571c171c234ded0a00a42d25,38 3 39 33 34 5 67 51 54 68 83 58 44 6 4 57 41 80 26 7 30 36 22 28 10 11 73 53 35 37 52 61 66 78 59 63 64 93 32 42 43 46 25 0 40 14 1 12 65 76
5a220d1ca6d4a5001ec316a4,65 35 59 51 50 5 40 25 37 38 33 34 39 7 29 1 3 71 66 72 77 78 83 57 67 85 12 6 41 56 23 24 54 62 61 91 53 68 4 58 42 32 81 8 22 44 36 73 2 60
5741ce66fad4ef0a006bd851,83 85 37 35 51 57 62 71 25 31 47 59 8 81 29 1 78 4 48 65 12 77 50 36 7 67 3 5 56 40 73 61 58 6 66 72 26 54 68 44 39 75 76 64 41 53 22 19 60 23
60348943e950ee4623b5bf87,8 40 59 83 35 51 37 57 50 5 69 70 71 85 25 29 1 81 32 75 76 64 61 66 7 72 36 14 12 3 6 23 24 60 65 77 16 4 67 63 93 2 58 54 9 46 28 73 53 91
5ef2d87e0be54018a7bcdab0,50 61 29 66 1 51 7 72 36 83 35 37 57 65 25 39 41 91 14 15 19 81 53 67 87 71 5 59 85 8 62 24 12 4 2 73 84 64 40 3 58 68 56 6 60 77 78 54 9 46
5ef142e0b93e46e8668cc638,4 20 5 50 51 25 3 73 53 22 67 36 6 38 39 40 61 7 24 1 60 23 12 59 14 89 29 66 72 63 64 93 78 68 57 65 85 77 2 8 9 10 11 13 15 16 17 18 19 21
603231d4bf9554f2a0f3fc8a,8 1 16 59 7 28 47 48 45 88 2 3 4 5 6 9 10 11 12 13 14 15 17 18 19 20 21 22 0 23 24 25 26 27 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44
5a7c4db81a0d09001ee03a35,38 33 34 39 67 3 5 51 54 83 58 44 68 41 61 66 6 32 43 9 1 50 29 7 72 36 91 25 40 73 53 22 74 23 24 35 20 4 59 77 57 63 64 93 78 14 75 52 37 76
5bbe0a3c3617e7001e562a28,57 32 33 3 67 5 68 44 30 1 71 37 7 79 59 51 50 41 60 8 85 61 29 66 72 36 25 6 2 9 46 83 14 12 15 16 4 58 35 24 54 78 76 62 13 75 64 81 21 40
60cf0704ad1a3c42aab8f51d,53 19 73 3 5 56 66 40 22 50 72 86 59 51 58 90 12 69 80 8 13 28 84 65 87 30 62 47 64 0 35 37 57 61 27 4 48 1 52 83 2 6 7 9 10 11 14 15 16 17
5eaf743f3e47cffda3221a7d,83 35 51 37 57 40 25 50 5 7 3 6 23 24 4 75 76 64 41 81 33 32 67 68 30 26 28 61 44 73 78 59 10 11 66 20 0 58 42 43 38 34 39 8 87 36 46 12 14 1
60cf3e396e549d1efce05b95,59 1 60 16 8 62 50 61 51 91 41 53 72 65 85 12 77 66 67 69 71 19 35 78 3 5 29 58 25 4 20 24 7 36 73 37 22 23 6 38 39 83 40 14 54 89 57 2 75 76 64
58b012045c4e6507007c4ff0,29 1 50 61 66 51 7 72 36 2 53 19 73 71 85 59 83 35 37 57 3 5 40 58 54 25 6 62 65 12 77 41 4 30 56 39 91 78 10 11 21 38 34 67 22 90 13 84 86 87
5e9feed3735b0173dfccac85,50 25 51 5 23 3 6 71 37 7 41 69 70 59 62 73 53 85 8 72 40 4 83 35 57 61 29 66 1 36 20 32 75 76 81 64 42 43 33 91 90 2 60 16 19 56 12 77 30 58
60d016e1f5d14a31f55ec6dc,40 50 51 5 25 29 1 61 66 7 72 36 3 6 23 24 38 33 34 39 41 4 67 54 73 71 85 44 83 35 37 57 59 2 53 22 58 12 65 77 42 32 43 8 90 20 62 68 91 19 56
5ab7463ddc2ab6001e26771b,35 57 50 25 51 5 40 23 3 6 67 7 41 4 37 62 61 29 66 1 72 36 81 52 53 42 32 43 33 58 83 22 75 76 64 91 2 85 59 73 77 71 65 12 44 39 54 20 14 87
54ef354db839040f0001608b,51 29 1 50 7 41 71 37 59 66 72 3 5 8 53 62 25 61 91 85 60 83 4 2 58 79 30 39 54 35 57 73 65 9 36 12 77 6 19 81 89 87 67 78 21 13 75 76 64 38 34
5fa5f6ab0c79eefbbd8bade3,50 25 51 5 29 1 40 7 41 66 72 53 62 4 61 91 3 6 23 24 54 2 71 85 59 38 33 34 39 83 35 37 57 58 22 67 20 36 65 12 77 73 15 44 60 89 68 42 32 43
5b8e8a35de22ba001ee7af15,14 1 15 46 59 8 73 53 19 56 55 16 60 2 79 82 13 29 84 9 64 83 51 12 24 4 50 61 66 7 72 36 3 5 6 10 11 17 18 20 21 22 0 23 25 26 27 28 30 31
59e87f43ef1581001e5c9a96,50 51 5 69 70 25 7 41 4 53 72 61 29 66 1 36 64 91 62 2 85 56 71 65 37 20 59 83 35 57 73 12 77 58 54 6 8 38 34 39 67 75 76 78 60 3 9 81 10 11
6018fcfd699913c0c3c25432,51 29 1 50 66 72 61 91 5 53 59 8 25 83 7 41 62 2 4 60 16 39 65 9 46 67 71 36 3 85 15 54 73 58 19 81 35 37 57 89 87 14 12 24 77 6 31 38 34 33
5ea04ffb735b01937cccf0e9,29 1 50 61 66 51 7 72 36 37 77 78 71 59 85 58 2 83 35 57 8 62 5 60 54 25 6 65 12 41 4 53 91 3 38 34 39 67 47 48 75 76 64 9 81 56 73 10 11 13
55f10bf48b6cae0f00ac8882,65 83 35 51 37 57 25 66 71 85 56 12 77 40 62 29 1 4 10 11 81 59 8 42 32 33 38 34 39 6 30 21 7 28 3 5 58 0 78 31 26 68 84 64 46 67 36 14 44 55
602c95d74b3734871880bb01,71 37 59 51 85 1 60 30 79 8 29 58 6 21 54 13 50 62 35 78 3 83 56 65 12 77 7 5 61 72 25 57 2 75 76 64 41 4 9 53 81 66 36 39 91 73 38 34 67 10 11
5a40efaae939a9001ed222a0,51 29 1 66 72 50 37 77 78 71 59 53 61 91 5 25 7 41 65 62 39 4 83 2 19 81 73 57 87 67 10 11 36 3 85 89 35 12 58 60 9 54 6 21 40 46 20 38 34 15
6061f4bc0a60ce1e971f5557,50 72 3 5 53 67 73 25 6 20 4 23 19 22 40 36 38 39 61 7 51 44 37 66 1 2 41 30 56 12 24 35 59 10 11 21 78 14 90 13 57 84 83 86 65 87 60 54 62 33 34
608a2403c79613f5062ebf11,13 4 69 28 40 47 1 64 53 0 35 37 57 8 61 3 5 27 48 51 52 19 50 72 83 55 73 15 16 60 2 79 82 14 29 84 9 46 12 24 59 66 7 36 6 10 11 17 18 20
5c3d8f09f699690021a18b96,51 50 5 40 25 29 1 3 6 23 24 66 72 4 7 41 53 61 91 62 36 83 59 2 39 22 67 65 54 12 73 89 71 19 85 81 20 60 57 87 35 37 77 38 44 58 9 14 55 33 34
60530fa47d8d93b2df1fae40,3 6 22 5 69 64 45 73 10 11 67 70 63 93 38 34 39 12 4 32 75 76 81 66 51 54 0 23 33 20 47 48 28 88 61 84 35 57 7 13 62 1 16 37 8 59 83 85 53 60
60de64536dab560006a5b438,14 1 15 12 24 4 44 60 2 9 46 29 13 38 34 39 67 16 37 57 27 83 51 33 59 40 8 21 75 76 50 61 66 7 72 36 58 30 42 32 43 3 5 35 52 73 55 47 48 70
609de373efc1e3d339c655c4,38 3 39 33 34 5 67 51 54 68 83 58 44 6 4 57 41 80 26 7 30 36 22 28 10 11 73 53 35 37 52 61 66 78 59 63 64 93 32 42 43 46 25 0 40 14 1 12 65 76
5abc5b027997a2001e7bde62,51 50 5 40 25 29 1 71 37 66 72 59 85 77 78 60 3 6 23 24 30 79 4 7 41 62 53 61 91 58 83 2 36 8 39 54 21 22 67 65 12 35 73 57 89 19 81 20 9 87
5cd77041a4d3eb00205122c3,3 6 22 5 8 73 67 12 4 1 16 38 34 39 59 66 23 51 54 7 53 24 50 25 36 20 28 40 14 61 44 47 48 83 41 35 60 45 33 65 85 77 88 78 89 29 72 63 64 93
5d4607663714d90022deea26,83 85 37 35 51 57 71 62 65 12 77 29 1 81 59 2 50 58 7 61 66 72 36 54 3 5 25 6 41 4 53 91 0 38 34 39 67 56 8 75 76 64 78 60 9 73 10 11 13 14 15
5bb5bf8ae6ed7e001e023f05,40 25 50 51 5 3 6 23 24 4 22 67 12 73 53 20 44 39 1 54 36 33 34 85 71 38 55 61 7 41 83 13 42 32 43 35 59 0 14 60 65 77 78 66 89 29 72 63 64 93
5d2c981d9cf9ea0021ea130d,3 5 7 73 51 40 53 29 1 22 19 90 56 50 72 36 71 25 86 37 41 66 61 67 6 59 38 39 4 60 62 91 12 35 85 2 58 23 20 8 83 44 13 79 30 84 65 87 77 54
58576019f528320700f8b947,40 25 50 51 5 3 6 23 24 4 12 73 1 85 71 53 55 7 41 22 67 90 13 42 32 43 33 0 20 44 39 54 36 34 19 56 38 61 83 35 59 72 14 84 86 65 87 30 62 66
5a5d848ca97499001e463e8b,50 51 5 25 29 1 66 72 37 71 77 78 7 41 3 6 23 24 53 59 85 4 62 61 91 40 73 12 2 58 83 35 57 54 90 65 36 39 42 32 43 33 22 19 55 67 56 60 13 8
5d8aebad34c10b0021bfce43,57 50 61 29 66 1 51 7 72 36 33 3 67 5 64 68 44 34 6 83 35 37 32 84 85 58 71 69 52 70 75 76 81 41 59 25 42 43 63 93 2 62 65 12 77 38 39 54 74 4
5cb892216b6d4e0020dca370,51 29 1 38 3 39 33 34 50 66 72 5 67 53 61 91 54 25 7 41 68 4 62 83 59 36 2 58 65 73 55 71 44 81 57 26 14 12 19 85 77 35 37 89 87 30 60 28 10 11
60eb37e633924000075ce90d,38 34 39 3 67 5 68 83 58 33 57 81 6 51 54 44 25 41 32 61 66 76 22 10 11 4 42 43 52 8 0 40 36 12 50 7 59 35 37 65 1 26 75 64 63 93 71 91 30 85
60b9dd8d03731d79bacc508e,40 50 51 5 7 25 37 3 6 71 59 23 24 66 72 78 4 77 73 41 53 22 65 85 12 36 30 67 61 38 39 44 26 8 54 33 57 28 20 83 35 10 11 14 1 29 34 46 68 58
5f6aca9e6e264f3d5181333e,40 50 51 5 25 29 1 23 3 6 38 33 34 39 66 72 7 41 53 61 91 67 62 4 83 54 59 2 73 65 36 19 71 68 81 90 57 58 35 37 9 85 89 87 44 60 12 77 56 22
606bdc981912851124766428,38 3 39 33 34 5 67 51 54 68 83 58 44 6 4 57 41 80 26 7 30 36 22 28 10 11 73 53 35 37 52 61 66 78 59 63 64 93 32 42 43 46 25 0 40 14 1 12 65 76
5c063ed2c9f99c0024313d7c,50 51 5 25 29 1 7 8 59 83 71 41 30 69 70 3 6 23 24 79 2 37 60 66 72 85 53 4 62 9 46 61 91 73 12 40 58 15 32 75 76 81 64 16 35 57 14 54 90 65 77
5a386d69c0cfff00e2c687c4,35 59 69 70 71 37 64 32 75 76 81 50 62 51 85 1 60 30 63 93 79 8 57 73 53 29 83 19 56 58 54 6 21 7 4 78 13 3 61 66 72 36 41 5 84 65 12 77 33 67
56f4ca304e3ef90900b82a99,35 59 50 61 29 66 1 51 7 72 36 65 57 39 19 41 83 81 37 87 67 91 2 8 71 25 85 84 64 58 12 77 53 4 5 40 55 54 6 62 68 60 3 78 14 56 9 46 16 15
5e848ed3a56f8200253a96ae,25 6 5 37 3 73 50 51 77 71 59 67 35 4 66 72 53 40 22 23 61 41 39 65 85 12 38 20 36 54 44 29 1 7 78 83 57 33 34 19 24 30 60 81 91 58 87 14 10 11
60ffe280d712540006af251f,66 61 50 29 1 51 7 72 36 65 41 39 19 81 57 87 67 33 0 83 85 37 60 45 91 54 27 3 5 9 6 59 40 53 38 34 68 73 8 56 62 12 77 71 35 25 2 75 76 64
5f5ba725f24eac66f0fa2760,40 50 51 5 25 3 6 23 24 7 41 4 8 66 61 29 1 72 36 22 67 54 12 73 53 59 37 20 35 83 44 39 33 34 85 71 38 55 77 78 57 60 13 42 32 43 0 65 62 2
60db15400ae315c7f2897b94,5 4 20 50 51 25 3 73 53 22 6 67 36 38 39 40 61 7 24 1 60 23 12 59 14 89 29 66 72 63 64 93 78 68 57 65 85 77 2 8 9 10 11 13 15 16 17 18 19 21
5ba1d2276971da001ea53c30,3 5 25 6 67 23 4 44 39 73 53 22 36 38 40 35 59 61 7 24 83 41 50 51 54 33 34 20 77 78 14 1 66 12 65 85 2 8 9 10 11 13 15 16 17 18 19 21 0 26
5878f7fe6ecf3a0700b74ed0,3 22 5 38 39 6 73 33 34 67 53 36 51 54 40 61 12 4 7 44 20 23 25 66 50 24 68 41 83 58 35 59 14 1 77 60 78 65 85 29 72 63 64 93 89 17 32 57 43 80
61001e661f74d40006fe78a9,29 1 50 61 66 51 7 72 36 65 38 33 34 39 3 5 32 58 67 85 12 77 54 41 42 56 59 71 83 35 37 57 62 68 2 44 25 52 6 91 53 43 73 8 21 4 84 64 76 40
5f18f3323ad0ad42a8eb3ac2,29 1 50 51 5 23 3 6 25 35 59 63 75 33 76 64 93 69 13 70 32 81 83 71 37 57 85 28 2 7 41 82 60 73 84 79 53 72 66 8 20 4 16 30 62 58 9 46 40 65 12 77
612d8369d2440f0007e72f93,35 57 37 81 51 83 75 76 64 85 71 29 1 33 25 66 59 87 3 58 2 68 50 5 7 41 61 72 36 54 16 6 74 62 4 53 34 52 65 12 77 8 91 63 93 38 39 67 32 44
5ada051ffe4f6d001ee17aec,35 75 57 76 64 63 93 69 70 33 56 87 32 81 66 65 19 12 62 85 51 77 59 84 1 3 73 5 40 50 53 72 68 61 91 38 34 39 67 41 22 90 44 13 74 86 30 29 7 36
5ee9ab8195bc917c9a7f67ba,3 5 22 36 28 20 4 88 6 89 73 7 53 50 51 25 67 52 42 32 43 33 58 38 39 40 57 61 14 1 12 29 66 72 77 76 30 26 24 23 10 11 78 59 34 8 46 0 60 35
60d09f6d57d3564d09beba47,23 3 6 22 5 25 24 7 73 77 78 67 4 71 59 38 39 66 72 50 51 53 34 33 54 36 44 61 41 37 40 12 35 57 83 20 14 1 81 85 29 60 65 30 58 8 10 11 32 69 64
5d774f0b45639e00212bd1d0,25 50 51 5 1 16 3 6 23 24 4 40 59 60 8 12 73 29 90 53 7 41 42 32 43 33 55 85 71 22 19 56 67 13 2 0 9 46 20 14 54 84 72 44 39 15 36 34 35 61
6080e2412ff403d583a08355,38 3 39 33 34 5 67 51 54 68 83 58 44 6 4 57 41 80 26 7 30 36 22 28 10 11 73 53 35 37 52 61 66 78 59 63 64 93 32 42 43 46 25 0 40 14 1 12 65 76
5677ad0950562140005e67c5,50 25 51 5 40 3 6 23 24 7 41 71 37 35 77 59 62 4 85 61 29 66 1 72 36 20 53 73 22 60 38 39 91 2 67 54 30 65 12 42 32 43 33 79 44 58 83 34 8 14
5c90f54f0bb340002079f08c,73 53 3 5 40 19 86 90 22 50 72 51 56 10 11 12 13 84 65 87 30 62 66 1 2 4 6 7 8 9 14 15 16 17 18 20 21 0 23 24 25 26 27 28 29 31 32 33 34 35
6116098800038a000791ff86,51 54 25 3 6 33 34 38 39 67 20 4 5 61 83 23 58 66 41 44 50 71 74 73 85 53 22 59 28 1 2 35 37 57 47 36 7 65 12 77 29 72 40 78 62 24 91 14 8 75 76 64
5cbebb76d1800400200534d4,83 35 51 37 57 85 71 29 1 81 59 2 58 7 50 61 66 72 36 5 54 25 17 6 69 62 65 12 77 28 41 4 53 3 91 40 47 38 34 39 67 64 0 8 13 27 48 52 19 73
599705dce6f91a07009fc782,50 51 5 25 29 1 30 3 57 4 32 33 7 41 20 44 34 68 73 53 66 72 36 67 22 83 35 37 62 12 61 91 38 39 23 40 24 28 6 2 54 14 59 58 65 85 77 71 60 8
5e8d925c5a140c53e11c39e9,8 38 3 39 33 34 5 67 51 54 68 59 83 58 44 1 16 29 10 11 30 28 47 48 6 4 25 77 55 9 46 57 41 80 7 26 36 22 21 73 53 35 37 52 61 66 78 63 64 93
57522e6e206cd60900c55310,77 78 25 65 85 51 12 35 50 5 19 56 3 6 36 4 40 44 62 89 9 46 1 83 37 20 8 47 48 13 41 10 11 30 38 54 34 39 67 28 21 73 53 22 23 24 33 59 14 61
60516e367d8d93173e1dcfc6,83 35 51 37 57 65 77 78 66 72 33 71 81 59 8 85 7 12 50 41 61 29 1 36 3 5 56 25 62 42 32 54 6 75 76 64 39 16 4 58 53 91 60 87 38 34 67 68 69 70
574b89330a2f5c0900c98e5d,50 51 5 25 29 1 21 38 34 39 3 73 4 54 67 40 53 19 72 66 6 7 41 22 23 68 24 83 58 20 36 56 33 26 44 61 91 62 12 2 30 71 85 35 37 57 59 10 11 65 77
5eff7543e5e92c45f118953b,19 73 53 56 66 3 5 59 51 58 80 40 22 90 50 72 12 13 84 86 65 87 30 62 1 2 4 6 7 8 9 10 11 14 15 16 17 18 20 21 0 23 24 25 26 27 28 29 31 32 33 34
5a0aaf3da15b3f001e983215,8 59 51 71 35 3 1 16 7 60 78 29 58 37 67 28 47 48 50 5 61 72 25 83 54 6 85 62 45 57 2 75 76 64 77 41 88 4 9 53 81 66 36 39 91 73 38 34 65 12
58f4e7a24909c907004ad2b5,40 25 23 3 6 50 51 5 73 90 53 72 61 66 19 56 17 9 84 22 1 65 87 7 41 59 4 2 36 39 91 12 42 32 43 33 38 34 67 13 69 64 86 30 44 62 8 68 85 77
58289bea5910c807008281ea,25 50 51 5 29 1 61 66 7 72 36 3 6 23 24 4 40 41 12 73 90 53 71 42 32 43 33 54 85 59 22 2 83 35 37 57 19 56 55 67 58 13 65 77 0 20 62 44 39 34
5f112ee1cad0d074f0e7017e,40 25 50 51 5 3 6 22 23 24 73 67 4 83 35 37 57 12 71 85 38 34 39 66 53 29 1 54 81 7 41 20 62 36 90 44 42 32 43 33 61 77 78 59 58 31 19 14 56 55
5ae69650be58e9001e853a59,40 25 50 51 5 3 6 23 24 4 22 67 12 73 53 20 44 39 1 54 36 33 34 85 71 38 55 61 7 41 83 13 42 32 43 35 59 0 14 60 65 77 78 66 89 29 72 63 64 93
602ce4766ed1d1d691e8c1eb,51 29 1 50 66 72 5 53 61 91 25 7 41 62 4 83 59 2 65 39 36 3 71 19 73 85 81 57 89 87 67 35 37 58 60 9 54 12 77 6 46 20 15 16 14 24 8 40 38 34
61001092b8494100062f7bad,3 6 22 5 67 23 24 57 50 25 51 32 33 40 44 73 68 4 53 36 38 39 61 12 54 34 20 66 10 11 35 59 83 30 1 2 14 41 62 26 78 28 21 29 7 72 65 85 77 58
5c56e5ce79f1990022dfae7e,4 20 5 36 6 23 24 3 50 51 14 1 12 67 78 73 53 22 60 25 38 39 40 59 89 61 7 29 66 72 63 64 93 68 57 65 85 77 2 8 9 10 11 13 15 16 17 18 19 21
601eb917d4fbaa37c53ff95b,7 40 50 51 5 25 23 3 6 41 8 66 90 73 53 61 29 1 72 36 19 56 59 37 42 32 43 33 22 71 12 35 13 83 54 85 84 62 57 86 65 2 87 75 76 64 77 78 30 60
573a6f07fad4ef0a006b8baf,3 6 7 22 5 67 73 25 4 23 12 38 34 39 36 66 20 53 51 54 50 41 44 61 40 24 8 35 37 57 81 59 29 1 72 14 83 85 78 69 77 65 60 33 89 63 64 93 68 71
5ae1f594bf6461001e93d68f,40 69 70 25 50 51 5 32 75 76 81 64 3 6 23 24 4 63 93 22 67 12 33 73 53 20 44 39 1 54 36 34 85 71 38 55 84 61 7 41 35 57 83 13 42 43 59 0 14 60
5bc1ae6615aece001e614a1a,29 1 7 50 51 41 5 66 72 3 67 25 53 61 91 71 62 22 4 2 85 59 83 35 37 57 36 12 38 34 39 54 8 58 73 6 65 77 23 40 9 89 20 19 81 60 87 44 14 24
611513591d631b00077ed418,5 4 20 3 50 51 25 73 53 22 67 36 6 38 39 40 61 7 24 1 60 23 12 59 14 89 29 66 72 63 64 93 78 68 57 65 85 77 2 8 9 10 11 13 15 16 17 18 19 21
57ba6438c7425c0700c69da7,71 37 59 51 66 85 65 57 60 39 72 83 35 61 50 29 1 7 36 41 81 19 87 67 91 25 8 84 64 4 40 20 15 68 62 3 5 56 53 12 77 78 58 73 38 34 16 54 6 2
5e493b4e5b02f600245b6d07,50 51 5 23 3 6 25 29 1 7 41 66 72 40 53 61 91 90 73 62 12 4 83 59 2 19 56 65 39 36 42 32 43 33 71 85 81 22 57 89 87 67 35 37 55 13 58 60 9 84
5dd4c0d25e4baa002071d206,5 4 20 50 51 25 3 6 73 53 22 36 67 38 39 40 23 24 61 7 14 1 12 60 78 59 89 29 66 72 63 64 93 68 57 65 85 77 2 8 9 10 11 13 15 16 17 18 19 21
609bf498733f68fb993672f2,83 35 51 37 57 29 1 50 5 59 25 36 20 4 3 40 7 23 24 73 85 71 53 22 67 6 60 61 65 12 77 38 39 41 81 78 2 66 72 62 58 54 75 76 64 89 79 91 44 30
5b0e6371ad7fa0001e9585d8,51 71 59 85 35 29 1 37 50 61 5 66 72 25 53 7 41 91 8 60 78 4 2 58 83 79 65 12 77 30 3 9 46 73 62 16 57 69 70 15 39 6 54 14 64 56 36 24 10 11
5ce12dfc91a3ab00206333ba,25 53 37 66 72 71 59 77 50 51 78 4 3 6 5 61 29 1 7 36 65 85 12 73 91 40 35 62 41 9 39 38 34 67 19 17 2 54 44 83 21 56 22 87 23 24 68 84 90 33
57417f4bfad4ef0a006bd39d,3 5 20 36 51 29 1 22 7 67 50 41 71 85 37 25 73 59 79 53 66 72 30 4 61 60 62 8 83 65 12 77 6 91 38 39 40 89 2 52 42 32 43 33 58 14 9 46 24 35
5b78df2470e34c001e40d510,29 1 65 50 51 5 25 33 57 81 3 67 83 35 37 32 66 72 84 64 68 63 75 76 93 40 44 53 4 69 23 6 7 41 52 12 59 85 77 30 42 43 58 70 2 62 71 61 80 73
5f0a57ec7d2e6708a06fdc4d,8 5 63 64 93 4 3 7 12 75 33 76 25 35 37 57 81 69 70 32 67 6 20 59 23 66 36 28 44 39 1 16 73 55 30 53 14 22 40 26 52 10 11 24 58 29 83 51 65 78
5df8c06460f8440021cb9cf5,35 59 71 3 6 37 22 5 77 78 66 72 73 51 33 57 81 67 83 32 58 61 41 39 54 38 34 85 25 12 4 53 1 60 50 7 23 30 76 8 79 36 42 29 40 62 91 65 10 11
5c9c53c6938233001f8d164b,1 60 79 30 71 59 2 9 46 29 15 16 14 12 24 4 83 50 61 66 51 7 72 36 8 5 20 3 55 73 53 22 23 6 82 13 25 67 84 64 38 39 40 89 63 93 78 68 57 65 85 77
6023658e89e3318842bdac28,19 5 4 25 3 6 73 53 40 56 20 22 50 51 66 72 35 77 86 12 67 23 24 36 44 39 38 14 1 61 7 83 41 78 54 33 34 59 65 85 90 60 13 84 87 89 30 62 29 63 64 93
54efeb21b839040f000161db,51 29 1 22 67 23 3 6 50 66 72 5 53 25 61 91 7 41 62 4 83 36 59 2 39 54 65 71 19 73 85 81 57 89 87 35 37 20 44 12 77 58 33 34 60 9 38 40 14 24
5e7042e6024d690024e48ba4,51 29 1 50 66 72 5 53 61 91 25 7 41 62 4 83 59 2 65 39 36 3 71 19 73 85 81 57 89 87 67 35 37 58 60 9 54 12 77 6 46 20 15 16 14 24 8 40 38 34
5bd7c2962febb1001e9060a3,83 35 51 37 57 85 71 29 1 81 62 7 59 58 65 12 77 6 2 31 50 78 4 5 61 66 72 36 54 25 3 41 19 53 13 91 8 67 26 38 34 39 0 47 68 75 76 64 60 9
5fea03062a0eb017e52238d4,4 55 26 25 33 57 40 30 10 11 31 28 65 63 41 52 17 78 59 14 1 12 32 46 0 3 67 5 36 44 42 43 58 6 8 7 68 85 51 77 76 38 34 39 21 80 79 18 22 15
60c895f61cd33b45a80fa06c,40 6 33 34 25 50 51 5 32 3 23 24 4 52 74 58 22 67 42 43 38 39 41 44 63 64 93 12 73 1 16 53 20 7 84 54 36 2 8 37 57 59 85 71 35 21 55 61 80 68
5a5ec6926a444a0068d4c83b,50 25 51 5 8 29 1 59 40 23 3 6 15 7 41 66 72 53 62 4 61 91 16 2 71 83 35 37 57 85 58 81 20 54 65 12 77 73 39 36 28 33 69 70 32 75 76 64 60 47 48
5bcbd3a6e97c2d001e11690b,30 1 79 71 37 59 51 60 85 25 6 2 29 9 46 15 16 14 12 83 24 50 61 66 7 72 36 4 8 13 58 21 54 55 62 5 35 82 78 3 84 65 77 64 20 56 73 53 22 23
