subgroup
19 25 79 40 7 62 53 61 60 59 58 57 56 55 54
67 73 83 24 27 39 21 22 33 51 58 57 23 55 14
19 79 7 25 3 52 61 60 59 58 57 56 55 54 53
90 0 16 86 10 89 17 80 9 15 84 29 18 8 88
90 65 63 62 60 59 58 57 56 55 54 53 52 51 50
90 0 16 86 10 9 80 17 89 84 15 29 18 88 8
89 80 17 10 86 84 29 9 15 8 88 42 46 11 31
90 0 16 89 86 80 10 17 15 29 9 84 18 88 8
90 0 16 86 10 9 17 89 80 84 29 15 18 88 8
90 0 16 10 86 9 89 80 17 29 15 18 88 84 1
19 25 7 79 63 53 62 61 60 59 58 57 56 55 54
24 73 87 72 67 43 82 74 8 27 12 66 21 83 28
90 0 16 86 10 9 80 89 17 29 84 15 18 8 88
90 16 0 86 10 9 17 84 18 80 29 8 88 82 15
19 74 25 20 45 79 48 66 28 68 40 7 22 38 37
89 2 47 15 10 78 42 29 16 18 40 41 25 30 81
73 67 74 66 21 27 72 50 37 63 62 61 60 36 49
90 0 16 86 10 89 80 17 9 15 29 84 18 8 88
90 0 16 86 10 9 80 17 89 29 84 15 18 88 8
90 0 16 86 10 9 80 17 29 89 84 15 8 18 88
85 46 48 43 31 30 19 81 82 42 41 11 45 40 74
90 0 16 86 10 9 17 80 89 84 29 15 18 8 88
90 74 73 24 8 67 86 43 72 20 66 46 12 45 85
90 0 16 86 10 9 80 17 89 84 29 15 18 88 8
90 0 16 10 86 9 17 89 80 18 15 29 84 78 83
19 89 48 40 46 47 30 25 2 41 81 85 45 31 43
90 0 16 9 86 10 80 17 29 8 88 84 18 82 11
90 0 16 86 10 9 17 80 89 84 29 15 18 88 8
90 0 16 86 10 9 17 80 84 18 89 29 15 8 88
90 73 87 67 24 72 74 27 8 21 43 66 83 52 55
87 47 42 2 81 41 89 78 31 48 11 40 15 44 43
67 65 64 63 34 61 60 59 58 56 55 54 57 52 51
84 17 89 10 15 86 18 9 16 80 29 42 82 8 31
86 89 10 80 84 17 9 16 15 29 18 0 8 82 42
90 0 16 86 10 9 80 17 89 29 15 18 88 84 8
10 84 86 89 17 15 16 9 18 29 42 87 80 82 31
59 61 69 36 37 65 64 63 62 60 51 38 58 57 56
67 56 59 38 65 64 63 62 61 60 58 69 57 55 54
89 10 15 29 84 86 17 9 87 80 42 8 31 11 18
90 0 16 86 10 9 80 17 84 89 29 15 18 8 88
84 82 89 15 42 31 18 17 81 87 41 47 85 11 30
67 51 49 60 59 58 57 56 55 54 53 52 50 4 62
90 0 16 86 10 9 80 88 89 17 29 18 46 30 44
90 0 16 86 9 10 17 88 29 8 80 84 18 11 24
19 47 25 78 40 2 22 7 48 41 21 79 58 57 56
59 62 69 51 36 37 65 64 63 61 52 60 38 58 57
90 0 16 86 10 9 17 80 89 84 29 15 18 8 88
90 0 56 64 62 33 60 59 58 57 23 55 54 53 52
19 48 74 43 40 25 41 20 45 47 12 85 73 81 66
90 0 16 10 86 78 89 29 9 87 2 47 15 83 1
90 0 16 86 10 9 17 80 89 84 29 15 18 8 88
87 42 11 8 81 43 82 73 31 46 24 85 72 88 48
57 53 36 62 61 60 59 58 56 55 54 52 65 51 50
90 0 16 86 10 9 17 80 84 29 8 89 18 15 88
90 0 16 86 10 9 17 80 84 89 18 29 15 88 8
46 85 30 31 48 19 11 40 43 81 2 41 25 8 42
42 87 47 81 2 31 41 43 84 48 82 89 15 78 40
90 0 16 86 10 9 80 88 29 17 8 18 89 15 84
90 0 16 86 10 9 80 17 89 29 84 15 18 8 88
58 65 63 62 61 60 59 57 56 55 54 53 52 51 50
90 74 67 68 66 63 61 60 59 58 57 56 55 54 53
57 53 35 62 61 60 59 58 56 55 54 52 65 51 50
57 64 62 61 60 59 58 56 55 54 53 52 51 50 49
90 0 16 10 86 89 9 80 15 18 17 29 84 2 78
57 53 63 62 61 60 59 58 56 55 54 52 65 51 50
90 0 16 86 10 80 9 89 17 29 15 88 18 84 8
58 64 62 61 60 59 57 56 55 54 53 52 51 50 49
90 0 16 86 10 9 17 80 89 29 18 84 15 88 8
90 0 16 86 10 89 80 9 15 17 29 84 18 88 42
90 0 16 86 9 10 80 17 29 88 8 84 89 46 11
67 57 54 35 62 61 60 59 58 23 56 55 53 65 52
79 59 38 65 64 63 62 61 60 58 57 69 56 55 54
90 0 16 86 10 89 9 80 29 15 17 18 88 84 8
74 19 68 66 7 79 28 56 62 61 60 59 35 57 54
88 44 24 1 67 9 72 26 10 27 78 52 62 50 53
19 2 25 45 48 40 78 47 79 68 7 22 41 81 51
90 65 63 33 61 60 59 58 57 56 55 54 53 52 51
90 86 24 39 84 26 12 83 4 60 57 56 54 53 52
90 67 83 52 62 60 59 58 57 56 55 54 53 51 64
74 73 43 20 45 67 66 19 12 28 68 48 79 7 24
90 0 16 86 80 9 10 17 89 29 84 15 88 18 8
90 0 16 86 10 9 80 17 29 84 89 18 88 15 8
0 16 10 86 89 9 18 17 29 80 15 84 88 90 42
58 57 65 64 63 62 61 60 59 37 56 69 55 54 53
83 57 53 63 62 32 60 59 58 56 55 54 52 65 51
90 0 16 86 10 9 17 80 89 84 29 15 18 88 8
90 74 79 68 67 7 66 55 62 61 60 59 58 57 56
89 0 15 10 2 18 30 16 84 47 42 29 17 40 80
73 74 72 67 24 87 43 27 21 66 28 22 83 6 14
90 0 16 10 86 9 89 17 80 29 84 15 18 88 8
90 0 16 86 10 9 17 80 89 84 29 15 18 88 8
16 89 10 15 29 84 17 0 86 9 18 80 87 42 82
87 73 43 24 72 74 81 67 42 82 48 41 12 27 47
89 80 86 17 84 15 10 29 9 8 16 82 11 18 42
73 67 22 21 27 83 28 19 39 74 53 54 57 55 51
57 64 62 61 60 59 58 32 56 55 54 53 52 51 50
67 58 13 65 64 63 62 61 60 59 56 36 55 54 53
73 22 67 83 21 27 39 28 19 51 55 56 23 58 54
89 15 2 47 29 81 42 80 40 31 41 30 48 46 19
51 49 61 60 59 58 57 56 55 54 53 52 50 4 63
58 49 36 37 65 64 63 62 61 60 59 38 57 56 55
90 0 55 63 61 60 59 58 57 56 54 53 52 51 50
19 40 25 48 68 74 2 22 7 79 28 52 55 56 57
90 0 16 86 10 9 80 29 88 17 89 8 18 15 30
87 73 24 67 43 72 81 82 78 27 45 74 42 48 47
90 0 80 16 88 9 86 29 10 8 30 46 17 85 89
74 20 68 66 67 28 19 79 56 62 61 60 59 37 57
67 83 57 53 62 61 60 59 58 23 56 55 54 52 64
84 89 42 18 82 15 17 31 46 81 87 85 30 88 2
90 86 80 8 17 9 84 29 0 11 88 10 46 89 85
89 15 10 80 29 86 0 16 17 9 84 18 42 11 31
8 87 11 82 24 84 88 43 73 9 31 85 42 72 74
90 0 16 86 10 9 80 89 17 29 15 84 18 88 8
57 53 63 62 61 60 59 58 56 55 54 52 65 51 50
19 79 7 58 57 64 63 62 61 60 59 35 56 34 55
73 67 24 72 27 83 21 22 14 51 52 53 54 55 56
90 0 16 86 10 9 80 89 17 29 18 15 88 84 8
19 74 57 54 63 62 61 60 59 58 23 56 55 53 65
90 0 16 86 10 9 17 80 89 84 15 29 18 8 82
90 0 16 10 86 9 89 17 80 84 15 29 18 42 8
90 0 16 86 10 89 9 80 17 15 29 84 18 88 42
74 73 20 82 43 67 12 19 66 28 48 24 27 39 72
90 67 83 53 62 32 60 59 58 57 56 55 54 52 64
90 0 16 86 10 89 17 15 9 80 84 18 47 19 40
16 86 10 0 90 9 17 84 80 89 29 18 15 8 82
57 53 63 34 61 60 59 58 56 55 54 52 65 51 50
8 84 82 86 9 11 24 88 85 74 43 42 87 18 31
90 65 63 62 32 60 59 58 57 56 55 54 53 52 51
90 0 16 86 80 9 88 10 17 8 29 46 89 30 18
90 67 53 63 62 60 59 58 57 56 55 54 52 65 51
90 0 16 10 86 89 17 80 9 15 29 84 18 88 42
90 0 16 86 10 9 80 89 17 29 15 84 18 88 8
90 0 16 86 10 9 80 17 89 29 84 15 18 88 8
90 0 16 86 10 9 17 80 89 84 29 15 18 88 8
90 0 16 86 10 89 80 17 9 84 15 29 18 8 88
90 0 16 86 10 9 80 17 89 29 84 88 15 18 8
67 65 64 36 62 61 60 59 58 23 56 55 57 53 52
74 67 68 56 63 61 60 59 58 57 55 54 53 52 51
90 0 16 86 10 9 67 32 64 62 61 60 59 58 13
90 67 54 35 62 61 60 59 58 57 56 55 53 65 52
90 0 16 56 52 33 60 59 58 57 23 55 54 53 51
90 0 16 10 86 9 89 80 17 29 15 84 18 88 8
58 70 38 65 64 63 62 61 60 59 57 56 55 54 53
90 0 16 86 10 9 80 17 84 29 18 88 8 89 15
57 54 63 62 61 60 59 58 23 56 55 53 65 52 51
90 0 16 86 10 80 9 89 17 29 15 84 18 88 8
74 73 45 48 43 20 19 66 67 46 68 28 7 79 14
86 9 84 8 10 17 82 16 29 87 11 18 88 80 42
90 34 64 63 62 61 60 59 58 57 56 55 54 53 52
47 89 2 78 41 81 42 15 40 25 48 30 87 1 19
90 0 16 86 10 9 80 17 89 29 84 15 18 88 8
90 0 16 86 10 9 18 17 84 83 39 57 56 50 54
84 82 80 8 17 85 42 31 18 11 46 89 15 88 29
90 0 16 86 10 9 17 80 89 84 29 15 18 88 8
8 82 87 84 17 43 11 73 42 24 31 74 72 81 85
8 82 84 11 9 17 88 46 85 87 31 80 43 29 74
90 0 16 86 10 9 80 17 89 29 84 15 18 88 8
90 0 16 86 10 9 17 89 80 84 29 15 18 88 8
90 0 16 86 10 9 80 17 89 29 15 84 18 88 8
90 0 16 10 86 9 29 80 89 15 17 18 88 84 87
90 0 16 10 9 86 80 88 29 89 17 8 15 46 18
90 0 16 10 86 9 89 17 80 29 15 84 18 88 42
59 58 23 65 64 63 62 61 60 57 70 56 55 54 53
90 0 16 86 10 9 80 89 17 29 15 84 18 88 8
8 84 82 29 87 17 11 9 80 42 31 15 10 88 86
90 0 16 86 10 9 80 17 89 29 84 15 18 88 8
67 73 74 24 66 27 72 28 39 58 57 55 54 53 52
90 0 16 86 10 9 80 17 89 84 18 15 29 88 8
57 54 36 62 61 60 59 58 23 56 55 53 65 52 51
90 0 16 10 86 9 80 89 29 17 15 88 84 18 8
90 0 16 86 10 9 17 80 84 89 29 15 18 88 8
90 0 16 86 10 89 9 80 17 15 29 84 18 88 8
57 54 63 33 61 60 59 58 23 56 55 53 65 52 51
86 9 10 16 17 80 84 8 29 0 11 89 15 18 82
90 0 16 86 10 9 17 80 84 29 88 8 18 89 15
57 53 36 62 61 60 59 58 56 55 54 52 65 51 50
90 0 16 79 68 7 58 54 61 60 59 57 56 55 52
90 0 56 63 61 60 59 57 23 55 54 53 52 51 50
42 87 24 82 84 81 72 18 73 47 41 78 43 31 67
19 25 79 7 62 53 33 61 60 59 58 57 56 55 54
6 53 35 62 61 60 59 58 57 56 55 54 52 65 51
89 15 29 80 18 10 17 42 16 84 82 11 2 9 31
67 83 57 53 62 61 60 59 58 23 56 55 54 52 64
74 67 66 68 58 63 61 60 59 32 57 56 55 54 53
90 0 16 86 10 9 80 17 84 89 15 29 18 8 88
90 0 16 86 10 9 80 17 29 89 84 18 15 88 8
4 53 63 33 61 60 59 58 57 56 55 54 52 65 51
90 78 83 37 53 62 61 60 59 58 57 56 55 54 52
90 16 10 9 86 84 24 87 18 67 83 73 72 82 27
73 74 67 24 72 66 27 28 21 39 83 52 54 51 50
57 53 35 62 61 60 59 58 56 55 54 52 65 51 50
90 0 16 86 10 89 80 9 17 29 15 84 18 88 8
89 15 80 86 17 84 10 29 9 18 16 42 31 82 8
90 0 16 59 54 62 61 60 34 58 57 56 55 53 65
58 65 63 62 61 60 59 57 56 55 54 53 52 51 50
74 45 67 73 66 20 68 46 79 43 28 7 33 14 54
90 0 16 86 10 89 9 80 17 29 15 84 18 88 8
74 19 45 79 20 66 68 7 28 54 4 56 55 13 53
19 79 68 7 74 25 3 57 63 62 61 60 59 58 55
58 53 36 62 61 60 59 57 56 55 54 52 65 51 50
67 83 21 56 51 61 60 59 58 57 55 54 53 52 49
90 0 16 10 86 9 80 17 89 29 84 18 15 88 8
58 64 62 61 60 59 57 56 55 54 53 52 51 50 49
90 0 16 86 10 9 80 17 29 84 89 15 8 18 88
90 0 16 86 10 9 17 80 84 89 29 18 15 8 88
73 74 67 72 66 21 27 55 61 60 59 58 57 54 63
74 53 63 61 60 59 58 57 56 55 54 14 52 51 50
74 73 67 66 28 68 21 56 59 58 57 55 54 53 52
0 16 89 15 86 17 80 10 84 18 29 9 30 31 42
19 57 53 63 62 61 60 59 58 56 55 54 52 65 51
67 24 73 74 72 27 66 56 59 58 57 55 54 53 52
90 67 54 63 33 61 60 59 58 57 56 55 53 65 52
90 0 16 86 80 89 10 17 15 9 29 84 18 8 82
67 73 83 21 27 56 51 60 59 58 57 55 54 53 52
89 15 18 10 84 29 17 16 42 80 9 87 2 82 31
74 8 43 82 73 85 46 11 24 87 45 72 20 48 67
90 0 16 86 10 9 80 89 17 15 84 29 18 8 88
78 83 67 21 27 52 61 59 58 57 56 55 54 53 50
90 0 16 10 86 89 9 80 17 15 29 84 18 88 8
90 0 16 86 10 67 9 24 83 58 53 60 59 57 56
58 53 63 62 61 60 59 57 56 55 54 52 65 51 50
90 0 16 86 10 9 80 89 17 29 84 15 18 88 8
90 0 16 67 83 58 52 61 60 59 57 56 55 54 53
57 53 63 34 61 60 59 58 56 55 54 52 65 51 50
2 89 47 40 19 25 78 30 41 48 15 79 22 81 7
3 53 63 62 61 60 59 58 57 56 55 54 52 65 51
57 53 63 62 61 60 59 58 56 55 54 52 65 51 50
67 56 52 62 61 60 59 58 57 55 54 53 51 64 50
90 16 0 86 10 9 89 17 84 80 15 18 29 88 8
3 65 63 62 60 59 58 57 56 55 54 53 52 51 50
90 0 16 86 10 9 80 17 89 29 84 15 18 88 8
90 0 57 36 65 64 63 62 61 60 59 58 38 56 55
67 83 57 53 62 61 60 59 58 23 56 55 54 52 64
90 0 16 86 10 9 80 17 89 84 29 15 18 8 88
83 39 27 67 56 64 63 62 61 60 58 57 54 55 37
84 86 17 8 9 82 10 80 87 29 11 42 31 15 18
90 0 16 10 86 9 80 17 89 29 15 84 18 88 8
90 0 16 86 10 9 17 80 84 89 29 15 8 18 88
57 54 63 62 32 60 59 58 23 56 55 53 65 52 51
90 0 16 10 86 9 84 17 18 89 15 29 87 42 80
90 0 16 86 10 9 17 80 89 84 29 15 18 88 8
90 0 16 86 10 9 17 84 80 29 89 18 15 88 8
9 86 84 10 17 8 29 80 82 16 88 18 11 87 15
90 0 16 86 10 9 80 89 17 15 29 84 18 88 8
30 46 85 88 45 44 48 19 80 20 25 31 1 43 40
87 42 84 82 8 31 81 11 24 18 88 43 29 72 17
53 64 62 61 60 59 58 57 56 55 54 14 52 51 50
47 41 81 19 48 82 40 31 42 87 43 25 12 73 11
90 0 58 56 64 63 62 61 60 59 38 57 55 36 54
90 0 16 86 9 80 10 17 29 89 84 8 88 15 18
90 0 16 86 10 9 80 17 84 29 18 89 88 15 8
57 53 63 34 61 60 59 58 56 55 54 52 65 51 50
90 0 16 86 10 9 80 17 89 29 15 84 18 88 8
67 24 73 27 83 72 56 51 59 58 57 55 54 53 52
90 0 16 86 10 9 80 29 17 89 84 15 8 88 18
